Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Algeria,"DZA","Export value index (2000 = 100)","TX.VAL.MRCH.XD.WD","2013","YR2013","294.9169429"
Algeria,"DZA","Export value index (2000 = 100)","TX.VAL.MRCH.XD.WD","2014","YR2014","285.4395123"
Algeria,"DZA","Export value index (2000 = 100)","TX.VAL.MRCH.XD.WD","2015","YR2015","157.358029"
Algeria,"DZA","Export value index (2000 = 100)","TX.VAL.MRCH.XD.WD","2016","YR2016","131.0999178"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2007","YR2007","271.8499241"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2008","YR2008","182.3682498"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2009","YR2009","162.0039037"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2010","YR2010","153.7627413"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2011","YR2011","151.3771416"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2012","YR2012","175.3632618"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2013","YR2013","161.3532856"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2014","YR2014","135.0900022"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2015","YR2015","139.2756452"
Algeria,"DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","2016","YR2016","144.9360226"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2007","YR2007","47.0681635490012"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2008","YR2008","47.9733451352038"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2009","YR2009","35.3716506431356"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2010","YR2010","38.4445478458848"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2011","YR2011","38.7869538761133"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2012","YR2012","36.8905475681754"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2013","YR2013","33.2098977866243"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2014","YR2014","30.2191174257954"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2015","YR2015","23.1864387551409"
Algeria,"DZA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2016","YR2016","21.0017584940326"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2007","YR2007","-1.00864303605903"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2008","YR2008","-2.40536047080595"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2009","YR2009","-10.1154548155617"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2010","YR2010","0.0253305455040191"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2011","YR2011","-2.73680205307166"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2012","YR2012","-3.77177187465601"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2013","YR2013","-5.69096878844564"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2014","YR2014","0.203982672894071"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2015","YR2015","0.587083801459215"
Algeria,"DZA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","2016","YR2016","7.90000000226179"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2007","YR2007","2.662"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2008","YR2008","2.749"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2009","YR2009","2.828"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2010","YR2010","2.889"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2011","YR2011","2.925"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2012","YR2012","2.936"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2013","YR2013","2.924"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2014","YR2014","2.89"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2015","YR2015","2.839"
Algeria,"DZA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2016","YR2016","2.776"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2007","YR2007","0.836846542264221"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2008","YR2008","1.39125086791823"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2009","YR2009","2.30644993932176"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2010","YR2010","2.49185737151077"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2011","YR2011","2.66367130208353"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2012","YR2012","3.07393042408973"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2013","YR2013","3.33867503950722"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2014","YR2014","4.08989133699822"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2015","YR2015","5.69165044289248"
Algeria,"DZA","Fixed broadband Internet subscribers (per 100 people)","IT.NET.BBND.P2","2016","YR2016","7.04221873133591"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2007","YR2007","1.24964656448049"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2008","YR2008","1.54303880573698"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2009","YR2009","2.00197501323763"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2010","YR2010","1.42696364955833"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2011","YR2011","1.28549602187669"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2012","YR2012","0.717693335672016"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2013","YR2013","0.806601359342118"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2014","YR2014","0.703172416744895"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2015","YR2015","-0.243194398424585"
Algeria,"DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2016","YR2016","1.02947518020851"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2007","YR2007","0.108901010109801"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2008","YR2008","0.185877826974316"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2009","YR2009","0.156272533803027"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2010","YR2010","0.13599453151271"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2011","YR2011","0.266933398226818"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2012","YR2012","-0.0198231905590146"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2013","YR2013","-0.129555118105781"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2014","YR2014","-0.00862383665989293"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2015","YR2015","0.0575962214483485"
Algeria,"DZA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","2016","YR2016","0.0294232818669463"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2007","YR2007","97.7888821640915"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2008","YR2008","97.5787759999425"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2009","YR2009","97.7015445495895"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2010","YR2010","97.3459982110115"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2011","YR2011","97.1969009695959"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2012","YR2012","97.1354912419101"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2013","YR2013","96.7220003369248"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2014","YR2014","95.7642317855163"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2015","YR2015","94.3258598704775"
Algeria,"DZA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2016","YR2016","93.9921282481577"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2007","YR2007","3.37287515437164"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2008","YR2008","2.36013486105327"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2009","YR2009","1.63224383752232"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2010","YR2010","3.63414535334246"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2011","YR2011","2.89186599464848"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2012","YR2012","3.37476865068784"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2013","YR2013","2.76763886677112"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2014","YR2014","3.78912121166823"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2015","YR2015","3.76346695783126"
Algeria,"DZA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2016","YR2016","3.29999999975597"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2007","YR2007","4359.37574752245"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2008","YR2008","4390.49963275957"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2009","YR2009","4386.03889558891"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2010","YR2010","4463.39467488951"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2011","YR2011","4504.92009813206"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2012","YR2012","4564.43501678967"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2013","YR2013","4596.21962738807"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2014","YR2014","4675.88502447667"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2015","YR2015","4759.5952415194"
Algeria,"DZA","GDP per capita (constant 2005 US$)","NY.GDP.PCAP.KD","2016","YR2016","4827.72425138732"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2007","YR2007","12570.6547026998"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2008","YR2008","12660.4032440006"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2009","YR2009","12647.5403044562"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2010","YR2010","12870.6026985154"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2011","YR2011","12990.345016498"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2012","YR2012","13161.9616734309"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2013","YR2013","13253.6154761387"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2014","YR2014","13483.3378622219"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2015","YR2015","13724.723852895"
Algeria,"DZA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2016","YR2016","13921.1800218255"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2007","YR2007","47812.83203125"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2008","YR2008","46686.6484375"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2009","YR2009","45966.9921875"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2010","YR2010","46355.765625"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2011","YR2011","46764.16796875"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2012","YR2012","47883.703125"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2013","YR2013","46702.37109375"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2014","YR2014","50666.6953125"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2015","YR2015","52228.11328125"
Algeria,"DZA","GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","2016","YR2016","52936.99609375"
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2007","YR2007",""
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2008","YR2008",""
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2009","YR2009",""
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2010","YR2010",""
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2011","YR2011","27.6"
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2012","YR2012",""
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2013","YR2013",""
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2014","YR2014",""
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2015","YR2015",""
Algeria,"DZA","GINI index (World Bank estimate)","SI.POV.GINI","2016","YR2016",""
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2007","YR2007",""
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2008","YR2008","4.33701992034912"
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2009","YR2009",""
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2010","YR2010",""
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2011","YR2011",""
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2012","YR2012",""
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2013","YR2013",""
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2014","YR2014",""
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2015","YR2015",""
Algeria,"DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2016","YR2016",""
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2007","YR2007","34.469481191619"
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2008","YR2008","37.348436910678"
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2009","YR2009","46.8764601314452"
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2010","YR2010","41.4302929588473"
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2011","YR2011","38.0550641827353"
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2012","YR2012","39.1582782250368"
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2013","YR2013","43.390599271897"
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2014","YR2014","45.5544333387364"
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2015","YR2015","50.688963494727"
Algeria,"DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","2016","YR2016","50.709062631992"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2007","YR2007","11.2184572749294"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2008","YR2008","6.56218328666797"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2009","YR2009","9.56669704062799"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2010","YR2010","2.88906568942626"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2011","YR2011","-7.79460479718844"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2012","YR2012","14.2923433531135"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2013","YR2013","10.435321782548"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2014","YR2014","9.53740943741079"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2015","YR2015","8.68527355132113"
Algeria,"DZA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","2016","YR2016","4.25230333057138"
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2007","YR2007",""
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2008","YR2008",""
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2009","YR2009",""
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2010","YR2010",""
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2011","YR2011",""
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2012","YR2012",""
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2013","YR2013",""
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2014","YR2014",""
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2015","YR2015",""
Algeria,"DZA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","2016","YR2016",""
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2007","YR2007","0.716136565964244"
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2008","YR2008","0.656696365435629"
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2009","YR2009","0.625863297717341"
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2010","YR2010","0.504620348567318"
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2011","YR2011","0.161139885472764"
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2012","YR2012","0.130478689319292"
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2013","YR2013","0.192235191396927"
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2014","YR2014","0.156630406424722"
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2015","YR2015","0.151223544674168"
Algeria,"DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","2016","YR2016","0.343523928820444"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2007","YR2007","4.6017297193"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2008","YR2008","4.6655247585"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2009","YR2009","3.7192378735"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2010","YR2010","2.9632907843"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2011","YR2011","3.3522633741"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2012","YR2012","4.0258257474"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2013","YR2013","4.1516189193"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2014","YR2014","5.0788911844"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2015","YR2015","5.3801120119"
Algeria,"DZA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2016","YR2016","5.1810220711"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2007","YR2007","24.8699633870814"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2008","YR2008","28.7111769178343"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2009","YR2009","35.9526777107593"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2010","YR2010","31.4221139098984"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2011","YR2011","28.6853215696516"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2012","YR2012","28.5144313585075"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2013","YR2013","30.4009257967918"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2014","YR2014","31.926659337883"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2015","YR2015","36.5464586498625"
Algeria,"DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","2016","YR2016","35.2702837924584"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2007","YR2007","9.45119062555304"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2008","YR2008","10.18"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2009","YR2009","11.23"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2010","YR2010","12.5"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2011","YR2011","14.9"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2012","YR2012","18.2"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2013","YR2013","22.5"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2014","YR2014","29.5"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2015","YR2015","38.2"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2016","YR2016","42.9455268800332"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2007","YR2007","57.674059310422"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2008","YR2008","58.620682475141"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2009","YR2009","47.898896697703"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2010","YR2010","50.4953995005469"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2011","YR2011","49.6232922413303"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2012","YR2012","47.8494723027678"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2013","YR2013","44.2532961627216"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2014","YR2014","42.310573295756"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2015","YR2015","35.660270068972"
Algeria,"DZA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","2016","YR2016","34.8749084425281"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2007","YR2007","2.47640393106856"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2008","YR2008","1.95001339135817"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2009","YR2009","0.169946272480018"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2010","YR2010","2.67446772563258"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2011","YR2011","1.2260333665692"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2012","YR2012","2.65305629951544"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2013","YR2013","1.13131420119052"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2014","YR2014","3.41947271251675"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2015","YR2015","3.16774319394597"
Algeria,"DZA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","2016","YR2016","5.34460249251212"
Algeria,"DZA","Industry, value added (constant 2005 US$)","NV.IND.TOTL.KD","2007","YR2007","77633513944.7442"
